"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","io.metersphere.api.service.scenario","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\service\scenario\ApiScenarioModuleService.java","3","43","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","io.metersphere.api.service.scenario","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\service\scenario\ApiScenarioModuleService.java","3","123","Avoid unused private methods such as 'getRootNodeId(ApiScenarioModule)'.","Best Practices","UnusedPrivateMethod"
"1","io.metersphere.api.service.scenario","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\service\scenario\ApiScenarioReportService.java","3","44","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","io.metersphere.api.service.scenario","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\service\scenario\ApiScenarioRunService.java","3","55","Possible God Class (WMC=118, ATFD=344, TCC=6.198%)","Design","GodClass"
"2","io.metersphere.api.service.scenario","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\service\scenario\ApiScenarioRunService.java","3","55","The class 'ApiScenarioRunService' has a total cyclomatic complexity of 118 (highest 16).","Design","CyclomaticComplexity"
"3","io.metersphere.api.service.scenario","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\service\scenario\ApiScenarioRunService.java","3","55","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","io.metersphere.api.service.scenario","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\service\scenario\ApiScenarioRunService.java","3","853","The method 'parseStep2MsElement(AbstractMsTestElement, List<? extends ApiScenarioStepCommonDTO>, ApiScenarioParseTmpParam, String)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"5","io.metersphere.api.service.scenario","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\service\scenario\ApiScenarioRunService.java","3","853","The method 'parseStep2MsElement(AbstractMsTestElement, List<? extends ApiScenarioStepCommonDTO>, ApiScenarioParseTmpParam, String)' has an NPath complexity of 1778, current threshold is 200","Design","NPathComplexity"
"1","io.metersphere.api.service.scenario","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\service\scenario\ApiScenarioService.java","3","95","Possible God Class (WMC=296, ATFD=686, TCC=6.171%)","Design","GodClass"
"2","io.metersphere.api.service.scenario","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\service\scenario\ApiScenarioService.java","3","95","The class 'ApiScenarioService' has a total cyclomatic complexity of 296 (highest 10).","Design","CyclomaticComplexity"
"3","io.metersphere.api.service.scenario","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\service\scenario\ApiScenarioService.java","3","95","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","io.metersphere.api.service.scenario","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\service\scenario\ApiScenarioService.java","3","282","The method 'batchUpdateEnvironment(ApiScenarioExample, ApiScenario, ApiScenarioBatchEditRequest, ApiScenarioMapper)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"5","io.metersphere.api.service.scenario","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\service\scenario\ApiScenarioService.java","3","960","Avoid unused private methods such as 'isPartialRef(String)'.","Best Practices","UnusedPrivateMethod"
"6","io.metersphere.api.service.scenario","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\service\scenario\ApiScenarioService.java","3","1950","The method 'copyAndInsert(List<String>, AtomicLong, ApiScenarioBatchCopyMoveRequest, String)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"7","io.metersphere.api.service.scenario","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\service\scenario\ApiScenarioService.java","3","1950","The method 'copyAndInsert(List<String>, AtomicLong, ApiScenarioBatchCopyMoveRequest, String)' has an NPath complexity of 608, current threshold is 200","Design","NPathComplexity"
"1","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\ApiDataUtils.java","3","25","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\ApiDefinitionImportUtils.java","3","25","The method 'checkFileSuffixName(ImportRequest, String)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\HttpRequestParamDiffUtils.java","3","33","Possible God Class (WMC=112, ATFD=102, TCC=0.000%)","Design","GodClass"
"2","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\HttpRequestParamDiffUtils.java","3","33","The class 'HttpRequestParamDiffUtils' has a total cyclomatic complexity of 112 (highest 13).","Design","CyclomaticComplexity"
"3","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\HttpRequestParamDiffUtils.java","3","33","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\HttpRequestParamDiffUtils.java","3","53","The method 'isBodyDiff(Body, Body)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"5","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\HttpRequestParamDiffUtils.java","3","456","The method 'syncJsonBodyDiff(boolean, Object, Object)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"6","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\HttpRequestParamDiffUtils.java","3","456","The method 'syncJsonBodyDiff(boolean, Object, Object)' has an NPath complexity of 208, current threshold is 200","Design","NPathComplexity"
"7","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\HttpRequestParamDiffUtils.java","3","507","The method 'syncKeyValueParamDiff(boolean, List<T>, List<T>)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"8","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\HttpRequestParamDiffUtils.java","3","507","The method 'syncKeyValueParamDiff(boolean, List<T>, List<T>)' has an NPath complexity of 600, current threshold is 200","Design","NPathComplexity"
"1","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\JsonSchemaBuilder.java","3","18","Possible God Class (WMC=79, ATFD=10, TCC=0.000%)","Design","GodClass"
"2","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\JsonSchemaBuilder.java","3","35","The method 'generateJson(JsonNode, Map<String, String>, boolean)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"3","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\JsonSchemaBuilder.java","3","88","The method 'generateValueForPreview(String, JsonNode, Map<String, String>)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"4","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\JsonSchemaBuilder.java","3","129","The method 'generateValue(String, JsonNode, Map<String, String>)' has a cyclomatic complexity of 25.","Design","CyclomaticComplexity"
"5","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\JsonSchemaBuilder.java","3","129","The method 'generateValue(String, JsonNode, Map<String, String>)' has an NPath complexity of 1300, current threshold is 200","Design","NPathComplexity"
"6","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\JsonSchemaBuilder.java","3","206","The method 'generateStrValue(JsonNode, String)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"1","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\MockServerUtils.java","3","22","Possible God Class (WMC=55, ATFD=45, TCC=0.000%)","Design","GodClass"
"2","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\MockServerUtils.java","3","35","The method 'getHttpRequestParam(HttpServletRequest, String, String, boolean)' has a cyclomatic complexity of 27.","Design","CyclomaticComplexity"
"3","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\MockServerUtils.java","3","35","The method 'getHttpRequestParam(HttpServletRequest, String, String, boolean)' has an NPath complexity of 4806, current threshold is 200","Design","NPathComplexity"
"4","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\MockServerUtils.java","3","134","Access to field `FORM_DATA` on foreign value `Body.BodyType` (degree 1)","Design","LawOfDemeter"
"5","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\MockServerUtils.java","3","136","Access to field `RAW` on foreign value `Body.BodyType` (degree 1)","Design","LawOfDemeter"
"6","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\MockServerUtils.java","3","138","Access to field `RAW` on foreign value `Body.BodyType` (degree 1)","Design","LawOfDemeter"
"7","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\MockServerUtils.java","3","177","The method 'checkUrlMatch(String, String)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"8","io.metersphere.api.utils","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\MockServerUtils.java","3","177","The method 'checkUrlMatch(String, String)' has an NPath complexity of 386, current threshold is 200","Design","NPathComplexity"
"1","io.metersphere.api.utils.regex.model","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\regex\model\BaseNode.java","3","112","The method 'findFirst(String, int, int)' has a cyclomatic complexity of 27.","Design","CyclomaticComplexity"
"2","io.metersphere.api.utils.regex.model","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\regex\model\BaseNode.java","3","112","The method 'findFirst(String, int, int)' has an NPath complexity of 7200, current threshold is 200","Design","NPathComplexity"
"1","io.metersphere.api.utils.regex.model","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\regex\model\OrdinaryNode.java","3","24","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"1","io.metersphere.api.utils.regex.model","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\regex\model\SingleNode.java","3","33","The method 'init(String, List<String>)' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"2","io.metersphere.api.utils.regex.model","C:\User\pavan\Projects\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\utils\regex\model\SingleNode.java","3","33","The method 'init(String, List<String>)' has an NPath complexity of 200, current threshold is 200","Design","NPathComplexity"
