"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"36","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RegenerateTokenTest.java","3","419","Access to field `refreshToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"37","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RegenerateTokenTest.java","3","423","Access to field `accessToken` on foreign value `refreshSessionInfo` (degree 1)","Design","LawOfDemeter"
"38","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RegenerateTokenTest.java","3","431","Access to field `accessToken` on foreign value `refreshSessionInfo` (degree 1)","Design","LawOfDemeter"
"39","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RegenerateTokenTest.java","3","437","Access to field `accessToken` on foreign value `getSession` (degree 1)","Design","LawOfDemeter"
"40","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RegenerateTokenTest.java","3","472","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"41","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RegenerateTokenTest.java","3","478","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"42","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RegenerateTokenTest.java","3","480","Access to field `session` on foreign value `getSession` (degree 1)","Design","LawOfDemeter"
"43","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RegenerateTokenTest.java","3","483","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"44","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RegenerateTokenTest.java","3","494","Access to field `refreshToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"45","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RegenerateTokenTest.java","3","498","Access to field `accessToken` on foreign value `refreshSessionInfo` (degree 1)","Design","LawOfDemeter"
"46","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RegenerateTokenTest.java","3","507","Access to field `accessToken` on foreign value `refreshSessionInfo` (degree 1)","Design","LawOfDemeter"
"47","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RegenerateTokenTest.java","3","513","Access to field `accessToken` on foreign value `getSession` (degree 1)","Design","LawOfDemeter"
"48","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RegenerateTokenTest.java","3","548","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"49","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RegenerateTokenTest.java","3","554","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"50","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RegenerateTokenTest.java","3","556","Access to field `session` on foreign value `getSession` (degree 1)","Design","LawOfDemeter"
"51","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RegenerateTokenTest.java","3","559","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"52","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RegenerateTokenTest.java","3","568","Access to field `refreshToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"53","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RegenerateTokenTest.java","3","572","Access to field `accessToken` on foreign value `refreshSessionInfo` (degree 1)","Design","LawOfDemeter"
"54","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RegenerateTokenTest.java","3","580","Access to field `accessToken` on foreign value `refreshSessionInfo` (degree 1)","Design","LawOfDemeter"
"55","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\RegenerateTokenTest.java","3","586","Access to field `accessToken` on foreign value `getSession` (degree 1)","Design","LawOfDemeter"
"1","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetJWTDataTest.java","3","69","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"2","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetJWTDataTest.java","3","74","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"3","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetJWTDataTest.java","3","79","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"4","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetJWTDataTest.java","3","107","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"5","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetJWTDataTest.java","3","111","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"6","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetJWTDataTest.java","3","115","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"7","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetJWTDataTest.java","3","143","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"8","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetJWTDataTest.java","3","146","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"9","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetJWTDataTest.java","3","150","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"10","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetJWTDataTest.java","3","182","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"11","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetJWTDataTest.java","3","212","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"12","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetJWTDataTest.java","3","217","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"13","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetJWTDataTest.java","3","250","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"1","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetSessionDataTest.java","3","72","Access to field `userDataInDatabase` on foreign value `Session.getSession(process.getProcess()...)` (degree 1)","Design","LawOfDemeter"
"2","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetSessionDataTest.java","3","73","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"3","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetSessionDataTest.java","3","82","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"4","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetSessionDataTest.java","3","85","Access to field `userDataInDatabase` on foreign value `Session.getSession(process.getProcess()...)` (degree 1)","Design","LawOfDemeter"
"5","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetSessionDataTest.java","3","86","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"1","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetUserIDTest.java","3","80","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"2","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetUserIDTest.java","3","83","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"1","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","43","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","74","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"3","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","75","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"4","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","83","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"5","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","86","Access to field `session` on foreign value `verifiedSession` (degree 1)","Design","LawOfDemeter"
"6","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","87","Access to field `session` on foreign value `verifiedSession` (degree 1)","Design","LawOfDemeter"
"7","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","88","Access to field `session` on foreign value `verifiedSession` (degree 1)","Design","LawOfDemeter"
"8","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","88","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"9","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","110","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"10","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","111","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"11","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","118","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"12","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","121","Access to field `session` on foreign value `verifiedSession` (degree 1)","Design","LawOfDemeter"
"13","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","122","Access to field `session` on foreign value `verifiedSession` (degree 1)","Design","LawOfDemeter"
"14","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","123","Access to field `session` on foreign value `verifiedSession` (degree 1)","Design","LawOfDemeter"
"15","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","123","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"16","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","152","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"17","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","178","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"18","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","179","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"19","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","185","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"20","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","217","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"21","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","218","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"22","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","225","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"23","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","228","Access to field `session` on foreign value `verifiedSession` (degree 1)","Design","LawOfDemeter"
"24","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","229","Access to field `session` on foreign value `verifiedSession` (degree 1)","Design","LawOfDemeter"
"25","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","230","Access to field `session` on foreign value `verifiedSession` (degree 1)","Design","LawOfDemeter"
"26","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","230","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"27","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","260","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"28","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","261","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"29","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","268","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"30","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","271","Access to field `session` on foreign value `verifiedSession` (degree 1)","Design","LawOfDemeter"
"31","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","272","Access to field `session` on foreign value `verifiedSession` (degree 1)","Design","LawOfDemeter"
"32","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","273","Access to field `session` on foreign value `verifiedSession` (degree 1)","Design","LawOfDemeter"
"33","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","273","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"34","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","304","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"35","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","311","Access to field `refreshToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"36","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","316","Access to field `accessToken` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"37","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","316","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"38","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","317","Access to field `refreshToken` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"39","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","317","Access to field `refreshToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"40","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","318","Access to field `session` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"41","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","318","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"42","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","319","Access to field `session` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"43","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","319","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"44","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","320","Access to field `session` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"45","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","320","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"46","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","324","Access to field `accessToken` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"47","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","327","Access to field `accessToken` on foreign value `newSession` (degree 1)","Design","LawOfDemeter"
"48","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","327","Access to field `accessToken` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"49","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","328","Access to field `session` on foreign value `newSession` (degree 1)","Design","LawOfDemeter"
"50","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","328","Access to field `session` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"51","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","358","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"52","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","365","Access to field `refreshToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"53","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","370","Access to field `accessToken` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"54","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","370","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"55","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","371","Access to field `refreshToken` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"56","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","371","Access to field `refreshToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"57","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","372","Access to field `session` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"58","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","372","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"59","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","373","Access to field `session` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"60","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","373","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"61","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","374","Access to field `session` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"62","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","374","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"63","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","378","Access to field `accessToken` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"64","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","381","Access to field `accessToken` on foreign value `newSession` (degree 1)","Design","LawOfDemeter"
"65","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","381","Access to field `accessToken` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"66","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","382","Access to field `session` on foreign value `newSession` (degree 1)","Design","LawOfDemeter"
"67","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","382","Access to field `session` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"68","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","412","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"69","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","419","Access to field `refreshToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"70","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","425","Access to field `accessToken` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"71","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","425","Access to field `accessToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"72","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","426","Access to field `refreshToken` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"73","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","426","Access to field `refreshToken` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"74","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","427","Access to field `session` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"75","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","427","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"76","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","428","Access to field `session` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"77","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","428","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"78","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","429","Access to field `session` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"79","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","429","Access to field `session` on foreign value `sessionInfo` (degree 1)","Design","LawOfDemeter"
"80","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","434","Access to field `accessToken` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"81","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","437","Access to field `accessToken` on foreign value `newSession` (degree 1)","Design","LawOfDemeter"
"82","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","437","Access to field `accessToken` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"83","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","438","Access to field `session` on foreign value `newSession` (degree 1)","Design","LawOfDemeter"
"84","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","438","Access to field `session` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"85","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","440","Access to field `accessToken` on foreign value `newSession` (degree 1)","Design","LawOfDemeter"
"86","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","447","Access to field `accessToken` on foreign value `newSession` (degree 1)","Design","LawOfDemeter"
"87","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","454","Access to field `refreshToken` on foreign value `refreshedSession` (degree 1)","Design","LawOfDemeter"
"88","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","460","Access to field `accessToken` on foreign value `refreshedSession2` (degree 1)","Design","LawOfDemeter"
"89","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","460","Access to field `accessToken` on foreign value `newSession` (degree 1)","Design","LawOfDemeter"
"90","io.supertokens.test.session","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\session\SessionTest1.java","3","465","Access to field `accessToken` on foreign value `refreshedSession2` (degree 1)","Design","LawOfDemeter"
